"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Antenna ID","Antenna Group Name","Antenna Group Configuration Value","Antenna Group Sort Value","Event Site Code Value","Event Release Date Time Value","Event Date Time Value","CTH Count"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/18/2010 4:56:22 PM","1"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/18/2010 5:00:27 PM","1"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/18/2010 5:02:41 PM","1"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/18/2010 5:04:01 PM","1"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/18/2010 5:05:44 PM","1"
"3D9.1C2D08E23A","Observation","STL - Sawtooth Hatchery Adult Trap","7/18/2010","","","A3","KEYWAY 1 - ORIFICE","100","3","STL","","7/18/2010 4:15:23 PM","1"
"3D9.1C2D08E23A","Recapture","SAWTRP - Sawtooth Trap","6/22/2010","SAWTRP - Sawtooth Trap","7/19/2010","NA","NA","0","NA","SAWTRP","7/19/2010 12:00:00 AM","6/22/2010 12:01:00 PM","1"
"3D9.1C2D08E2A9","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","NA","NA","0","NA","LGRLDR","5/20/2010 9:05:00 AM","5/20/2010 9:05:00 AM","1"
"3D9.1C2D08E2A9","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","02","WEIR 733","140","1","GRA","","5/20/2010 3:19:01 PM","1"
"3D9.1C2D08E2A9","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","04","WEIR 732","140","2","GRA","","5/20/2010 3:18:52 PM","1"
"3D9.1C2D08E2A9","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","06","WEIR 731","140","3","GRA","","5/20/2010 3:16:53 PM","1"
"3D9.1C2D08E2A9","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","08","WEIR 730","140","4","GRA","","5/20/2010 3:16:29 PM","1"
"3D9.1C2D090843","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/4/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/4/2010","NA","NA","0","NA","LGRLDR","5/4/2010 9:31:00 AM","5/4/2010 9:31:00 AM","1"
"3D9.1C2D090843","Observation","GRA - Lower Granite Dam Adult","5/4/2010","","","02","WEIR 733","140","1","GRA","","5/4/2010 11:51:51 AM","1"
"3D9.1C2D090843","Observation","GRA - Lower Granite Dam Adult","5/4/2010","","","04","WEIR 732","140","2","GRA","","5/4/2010 11:51:29 AM","1"
"3D9.1C2D090843","Observation","GRA - Lower Granite Dam Adult","5/4/2010","","","05","WEIR 731","140","3","GRA","","5/4/2010 11:50:52 AM","1"
"3D9.1C2D090843","Observation","GRA - Lower Granite Dam Adult","5/4/2010","","","08","WEIR 730","140","4","GRA","","5/4/2010 11:50:10 AM","1"
"3D9.1C2D0909EA","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/7/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/7/2010","NA","NA","0","NA","LGRLDR","5/7/2010 9:03:00 AM","5/7/2010 9:03:00 AM","1"
"3D9.1C2D0909EA","Observation","GRA - Lower Granite Dam Adult","5/7/2010","","","02","WEIR 733","140","1","GRA","","5/7/2010 1:18:07 PM","1"
"3D9.1C2D0909EA","Observation","GRA - Lower Granite Dam Adult","5/7/2010","","","04","WEIR 732","140","2","GRA","","5/7/2010 1:17:57 PM","1"
"3D9.1C2D0909EA","Observation","GRA - Lower Granite Dam Adult","5/7/2010","","","06","WEIR 731","140","3","GRA","","5/7/2010 1:17:45 PM","1"
"3D9.1C2D0909EA","Observation","GRA - Lower Granite Dam Adult","5/7/2010","","","08","WEIR 730","140","4","GRA","","5/7/2010 1:16:23 PM","1"
"3D9.1C2D090BF6","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","NA","NA","0","NA","LGRLDR","5/19/2010 9:14:00 AM","5/19/2010 9:14:00 AM","1"
"3D9.1C2D090BF6","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","02","WEIR 733","140","1","GRA","","5/19/2010 3:34:42 PM","1"
"3D9.1C2D090BF6","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","04","WEIR 732","140","2","GRA","","5/19/2010 3:34:26 PM","1"
"3D9.1C2D090BF6","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","06","WEIR 731","140","3","GRA","","5/19/2010 3:34:16 PM","1"
"3D9.1C2D090BF6","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","08","WEIR 730","140","4","GRA","","5/19/2010 3:33:58 PM","1"
"3D9.1C2D090EFE","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/25/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/25/2010","NA","NA","0","NA","LGRLDR","5/25/2010 8:10:00 AM","5/25/2010 8:10:00 AM","1"
"3D9.1C2D090EFE","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","02","WEIR 733","140","1","GRA","","5/25/2010 7:20:48 PM","1"
"3D9.1C2D090EFE","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","04","WEIR 732","140","2","GRA","","5/25/2010 7:19:52 PM","1"
"3D9.1C2D090EFE","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","06","WEIR 731","140","3","GRA","","5/25/2010 7:19:29 PM","1"
"3D9.1C2D090EFE","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","08","WEIR 730","140","4","GRA","","5/25/2010 7:13:19 PM","1"
"3D9.1C2D091124","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/5/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/5/2010","NA","NA","0","NA","LGRLDR","5/5/2010 9:48:00 AM","5/5/2010 9:48:00 AM","1"
"3D9.1C2D091124","Observation","GRA - Lower Granite Dam Adult","5/5/2010","","","02","WEIR 733","140","1","GRA","","5/5/2010 3:42:42 PM","1"
"3D9.1C2D091124","Observation","GRA - Lower Granite Dam Adult","5/5/2010","","","04","WEIR 732","140","2","GRA","","5/5/2010 3:42:00 PM","1"
"3D9.1C2D091124","Observation","GRA - Lower Granite Dam Adult","5/5/2010","","","06","WEIR 731","140","3","GRA","","5/5/2010 3:40:42 PM","1"
"3D9.1C2D091124","Observation","GRA - Lower Granite Dam Adult","5/5/2010","","","07","WEIR 730","140","4","GRA","","5/5/2010 3:39:52 PM","1"
"3D9.1C2D091284","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","NA","NA","0","NA","LGRLDR","5/19/2010 9:14:00 AM","5/19/2010 9:14:00 AM","1"
"3D9.1C2D091284","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","02","WEIR 733","140","1","GRA","","5/19/2010 3:50:17 PM","1"
"3D9.1C2D091284","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","04","WEIR 732","140","2","GRA","","5/19/2010 3:48:39 PM","1"
"3D9.1C2D091284","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","06","WEIR 731","140","3","GRA","","5/19/2010 3:48:10 PM","1"
"3D9.1C2D091284","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","07","WEIR 730","140","4","GRA","","5/19/2010 3:46:35 PM","1"
"3D9.1C2D091447","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","4/29/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","4/29/2010","NA","NA","0","NA","LGRLDR","4/29/2010 9:23:00 AM","4/29/2010 9:23:00 AM","1"
"3D9.1C2D091447","Observation","GRA - Lower Granite Dam Adult","4/30/2010","","","02","WEIR 733","140","1","GRA","","4/30/2010 10:50:42 AM","1"
"3D9.1C2D091447","Observation","GRA - Lower Granite Dam Adult","4/30/2010","","","04","WEIR 732","140","2","GRA","","4/30/2010 10:50:30 AM","1"
"3D9.1C2D091447","Observation","GRA - Lower Granite Dam Adult","4/30/2010","","","06","WEIR 731","140","3","GRA","","4/30/2010 10:49:45 AM","1"
"3D9.1C2D091447","Observation","GRA - Lower Granite Dam Adult","4/30/2010","","","08","WEIR 730","140","4","GRA","","4/30/2010 10:48:28 AM","1"
"3D9.1C2D0914CD","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/25/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/25/2010","NA","NA","0","NA","LGRLDR","5/25/2010 8:10:00 AM","5/25/2010 8:10:00 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","02","WEIR 733","140","1","GRA","","5/25/2010 1:17:53 PM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","04","WEIR 732","140","2","GRA","","5/25/2010 1:17:39 PM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","06","WEIR 731","140","3","GRA","","5/25/2010 1:16:50 PM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","5/25/2010","","","08","WEIR 730","140","4","GRA","","5/25/2010 1:16:19 PM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","02","WEIR 733","140","1","GRA","","6/14/2010 10:35:46 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","04","WEIR 732","140","2","GRA","","6/14/2010 10:35:29 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","06","WEIR 731","140","3","GRA","","6/14/2010 10:35:12 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","08","WEIR 730","140","4","GRA","","6/14/2010 10:34:50 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","12","ISO WEST","140","6","GRA","","6/14/2010 8:58:47 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","14","ISO WEST","140","6","GRA","","6/14/2010 8:58:47 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","16","ISO WEST","140","6","GRA","","6/14/2010 8:58:47 AM","1"
"3D9.1C2D0914CD","Observation","GRA - Lower Granite Dam Adult","6/14/2010","","","18","ISO WEST","140","6","GRA","","6/14/2010 8:58:47 AM","1"
"3D9.1C2D0914D8","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/11/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/11/2010","NA","NA","0","NA","LGRLDR","5/11/2010 9:53:00 AM","5/11/2010 9:53:00 AM","1"
"3D9.1C2D0914D8","Observation","GRA - Lower Granite Dam Adult","5/11/2010","","","02","WEIR 733","140","1","GRA","","5/11/2010 11:46:11 AM","1"
"3D9.1C2D0914D8","Observation","GRA - Lower Granite Dam Adult","5/11/2010","","","04","WEIR 732","140","2","GRA","","5/11/2010 11:44:56 AM","1"
"3D9.1C2D0914D8","Observation","GRA - Lower Granite Dam Adult","5/11/2010","","","05","WEIR 731","140","3","GRA","","5/11/2010 11:44:47 AM","1"
"3D9.1C2D0914D8","Observation","GRA - Lower Granite Dam Adult","5/11/2010","","","08","WEIR 730","140","4","GRA","","5/11/2010 11:42:52 AM","1"
"3D9.1C2D0916A4","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","NA","NA","0","NA","LGRLDR","5/20/2010 9:05:00 AM","5/20/2010 9:05:00 AM","1"
"3D9.1C2D0916A4","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","02","WEIR 733","140","1","GRA","","5/20/2010 2:16:21 PM","1"
"3D9.1C2D0916A4","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","04","WEIR 732","140","2","GRA","","5/20/2010 2:16:11 PM","1"
"3D9.1C2D0916A4","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","06","WEIR 731","140","3","GRA","","5/20/2010 2:15:26 PM","1"
"3D9.1C2D0916A4","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","08","WEIR 730","140","4","GRA","","5/20/2010 2:15:05 PM","1"
"3D9.1C2D091E56","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/23/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/23/2010","NA","NA","0","NA","LGRLDR","5/23/2010 7:41:00 AM","5/23/2010 7:41:00 AM","1"
"3D9.1C2D091E56","Observation","GRA - Lower Granite Dam Adult","5/23/2010","","","02","WEIR 733","140","1","GRA","","5/23/2010 10:55:27 AM","1"
"3D9.1C2D091E56","Observation","GRA - Lower Granite Dam Adult","5/23/2010","","","04","WEIR 732","140","2","GRA","","5/23/2010 10:55:17 AM","1"
"3D9.1C2D091E56","Observation","GRA - Lower Granite Dam Adult","5/23/2010","","","06","WEIR 731","140","3","GRA","","5/23/2010 10:54:34 AM","1"
"3D9.1C2D091E56","Observation","GRA - Lower Granite Dam Adult","5/23/2010","","","08","WEIR 730","140","4","GRA","","5/23/2010 10:54:02 AM","1"
"3D9.1C2D091E56","Recapture","SALEFT - East Fork Salmon River Trap","7/1/2010","SALEFT - East Fork Salmon River Trap","8/22/2010","NA","NA","0","NA","SALEFT","8/22/2010 12:00:00 AM","7/1/2010 12:00:00 PM","1"
"3D9.1C2D092286","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/19/2010","NA","NA","0","NA","LGRLDR","5/19/2010 9:14:00 AM","5/19/2010 9:14:00 AM","1"
"3D9.1C2D092286","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","02","WEIR 733","140","1","GRA","","5/19/2010 3:14:37 PM","1"
"3D9.1C2D092286","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","04","WEIR 732","140","2","GRA","","5/19/2010 3:14:26 PM","1"
"3D9.1C2D092286","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","06","WEIR 731","140","3","GRA","","5/19/2010 3:14:17 PM","1"
"3D9.1C2D092286","Observation","GRA - Lower Granite Dam Adult","5/19/2010","","","08","WEIR 730","140","4","GRA","","5/19/2010 3:14:01 PM","1"
"3D9.1C2D092379","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","NA","NA","0","NA","LGRLDR","5/20/2010 9:05:00 AM","5/20/2010 9:05:00 AM","1"
"3D9.1C2D092379","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","02","WEIR 733","140","1","GRA","","5/20/2010 10:54:18 AM","1"
"3D9.1C2D092379","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","04","WEIR 732","140","2","GRA","","5/20/2010 10:54:06 AM","1"
"3D9.1C2D092379","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","05","WEIR 731","140","3","GRA","","5/20/2010 10:52:24 AM","1"
"3D9.1C2D092379","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","08","WEIR 730","140","4","GRA","","5/20/2010 10:51:44 AM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 2:20:06 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 2:38:45 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 2:45:37 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 2:46:04 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 4:21:51 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 4:24:47 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 4:26:41 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 4:47:55 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 7:16:33 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A1","KEYWAY 3 - ORIFICE","100","1","STL","","7/15/2010 7:21:54 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 1:48:45 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 1:51:35 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 1:59:14 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:08:03 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:11:02 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:11:56 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:12:26 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:14:55 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:22:28 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:37:54 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 2:46:49 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 3:00:43 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 3:08:21 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:04:16 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:16:23 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:19:10 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:20:41 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:27:58 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 4:38:59 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:02:08 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:19:54 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:23:22 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:24:18 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:35:40 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 5:55:03 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 6:12:09 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 6:51:01 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 6:51:59 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A2","KEYWAY 3 - OVERFLOW","100","2","STL","","7/15/2010 7:23:13 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A3","KEYWAY 1 - ORIFICE","100","3","STL","","7/15/2010 1:41:23 PM","1"
"3D9.1C2D092379","Observation","STL - Sawtooth Hatchery Adult Trap","7/15/2010","","","A3","KEYWAY 1 - ORIFICE","100","3","STL","","7/15/2010 2:56:29 PM","1"
"3D9.1C2D092379","Recapture","SAWTRP - Sawtooth Trap","6/22/2010","SAWTRP - Sawtooth Trap","7/16/2010","NA","NA","0","NA","SAWTRP","7/16/2010 12:00:00 AM","6/22/2010 12:01:00 PM","1"
"3D9.1C2D0923F2","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/20/2010","NA","NA","0","NA","LGRLDR","5/20/2010 9:05:00 AM","5/20/2010 9:05:00 AM","1"
"3D9.1C2D0923F2","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","02","WEIR 733","140","1","GRA","","5/20/2010 11:57:54 AM","1"
"3D9.1C2D0923F2","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","04","WEIR 732","140","2","GRA","","5/20/2010 11:56:50 AM","1"
"3D9.1C2D0923F2","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","05","WEIR 731","140","3","GRA","","5/20/2010 11:56:38 AM","1"
"3D9.1C2D0923F2","Observation","GRA - Lower Granite Dam Adult","5/20/2010","","","08","WEIR 730","140","4","GRA","","5/20/2010 11:55:32 AM","1"
"3D9.1C2D092650","Mark","LGRLDR - LGR - Release into the Adult Fish Ladder","5/11/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","5/11/2010","NA","NA","0","NA","LGRLDR","5/11/2010 9:53:00 AM","5/11/2010 9:53:00 AM","1"
